"","X1","EventID","CollectionDate","Season","DN","Lat","Long","Station","Strata","SAMPLENUM","SPECCODE","CountType","SUMGROUP","Density","Biomass","CollectionDateString","MONTH","Den.Liter","RotGENERA","Den.Liter_New","Bio.Liter_New","Zoop_GENERA"
"739",1074,"stn715_20180621_D_LG","6/21/2018","Early Summer","D",43.63643333,-76.96826667,"stn715","wwc","8066-wz","BYTLONG","MACRO","BYTH",0.040478772,4.357171623,20180621,"June",0.000405,NA,4.05e-05,0.004357172,"Cladocerans"
"740",1121,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","BOSLONG","MACRO","BOSMINID",61.97039407,81.01488012,20180621,"June",0.619703941,NA,0.061970394,0.08101488,"Cladocerans"
"741",1122,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","CECPENG","MACRO","CERC",0.043457499,0.509310126,20180621,"June",0.000435,NA,4.35e-05,0.000509,"Cladocerans"
"742",1123,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","CYCCOPE","MACRO","CYCLOPOID",2809.324531,3768.975142,20180621,"June",28.09324531,NA,2.809324531,3.768975142,"Cyclopoids"
"743",1124,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","DIACOPE","MACRO","CALANOID",640.3607388,2212.723446,20180621,"June",6.403607388,NA,0.640360739,2.212723446,"Calanoids"
"744",1125,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","DIYTHOM","MACRO","CYCLOPOID",599.0471427,3931.301939,20180621,"June",5.990471427,NA,0.599047143,3.931301939,"Cyclopoids"
"745",1126,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","LEOMINU","MACRO","CALANOID",41.31359605,252.2273217,20180621,"June",0.41313596,NA,0.041313596,0.252227322,"Calanoids"
"746",1127,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","LEOSICI","MACRO","CALANOID",123.9407881,1701.30431,20180621,"June",1.239407881,NA,0.123940788,1.70130431,"Calanoids"
"747",1128,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","LIMCOPE","MACRO","LIMNO",103.2839901,2653.317833,20180621,"June",1.032839901,NA,0.10328399,2.653317833,"Calanoids"
"748",1129,"stn69_20180621_D_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8067-wz","LIMMACR","MACRO","LIMNO",123.9407881,7768.429017,20180621,"June",1.239407881,NA,0.123940788,7.768429017,"Calanoids"
"749",1136,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","CECPENG","MACRO","CERC",0.137224718,2.800967445,20180621,"June",0.001372247,NA,0.000137,0.002800967,"Cladocerans"
"750",1137,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","CYCCOPE","MACRO","CYCLOPOID",6797.563624,10026.70941,20180621,"June",67.97563624,NA,6.797563624,10.02670941,"Cyclopoids"
"751",1138,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","DAPGALEM","MACRO","DAPHNID",94.41060589,1023.93359,20180621,"June",0.944106059,NA,0.094410606,1.02393359,"Cladocerans"
"752",1139,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","DIACOPE","MACRO","CALANOID",472.0530295,1651.544287,20180621,"June",4.720530295,NA,0.47205303,1.651544287,"Calanoids"
"753",1140,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","DIYTHOM","MACRO","CYCLOPOID",2077.03333,14402.66069,20180621,"June",20.7703333,NA,2.07703333,14.40266069,"Cyclopoids"
"754",1141,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","LEOSICI","MACRO","CALANOID",94.41060589,1180.731656,20180621,"June",0.944106059,NA,0.094410606,1.180731656,"Calanoids"
"755",1142,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","LIMCOPE","MACRO","LIMNO",47.20530295,640.1129552,20180621,"June",0.472053029,NA,0.047205303,0.640112955,"Calanoids"
"756",1143,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","LIMMACR","MACRO","LIMNO",141.6159088,8906.305675,20180621,"June",1.416159088,NA,0.141615909,8.906305675,"Calanoids"
"757",1267,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","MYSRELI","MACRO","MYSID",6.197414165,4290.926448,20180621,"June",0.061974142,NA,0.006197414,4.290926448,"Mysis"
"758",1145,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","SKIOREG","MACRO","CALANOID",47.20530295,616.8689517,20180621,"June",0.472053029,NA,0.047205303,0.616868952,"Calanoids"
"759",1135,"stn70_20180621_D_LG","6/21/2018","Early Summer","D",43.54175167,-76.62152,"stn70","wwc","8068-wz","BYTLONG","MACRO","BYTH",0.045741573,1.885252676,20180621,"June",0.000457,NA,4.57e-05,0.001885253,"Cladocerans"
"760",1152,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","BOSLONG","MACRO","BOSMINID",8033.338371,6499.414688,20180621,"June",80.33338371,NA,8.033338371,6.499414688,"Cladocerans"
"761",1153,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","CECPENG","MACRO","CERC",2.3622255,4.190152874,20180621,"June",0.023622255,NA,0.002362226,0.004190153,"Cladocerans"
"762",1154,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","CYCCOPE","MACRO","CYCLOPOID",3467.943887,2771.48972,20180621,"June",34.67943887,NA,3.467943887,2.77148972,"Cyclopoids"
"763",1155,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","DAPGALEM","MACRO","DAPHNID",87.79604777,472.4775015,20180621,"June",0.877960478,NA,0.087796048,0.472477502,"Cladocerans"
"764",1156,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","DIACOPE","MACRO","CALANOID",1009.654549,2341.485067,20180621,"June",10.09654549,NA,1.009654549,2.341485067,"Calanoids"
"765",1157,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","EPICOPE","MACRO","CALANOID",43.89802388,148.745097,20180621,"June",0.438980239,NA,0.043898024,0.148745097,"Calanoids"
"766",1158,"stn71_20180621_D_LG","6/21/2018","Early Summer","D",43.48515,-76.52046667,"stn71","wwc","8069-wz","HOLGIBB","MACRO","NDAP",43.89802388,18.02528609,20180621,"June",0.438980239,NA,0.043898024,0.018025286,"Cladocerans"
"767",1731,"stn19_20180725_D_LEII","7/25/2018","Summer","D",43.38316667,-79.28516667,"stn19","wwc","8169-wz","MYSRELI","MACRO","MYSID",0.051020408,16.75880779,20180725,"July",0.00051,NA,5.1e-05,0.016758808,"Mysis"
"768",1206,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","BOSLONG","MACRO","BOSMINID",145.3033111,190.9327456,20180620,"June",1.453033111,NA,0.145303311,0.190932746,"Cladocerans"
"769",1207,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","CECPENG","MACRO","CERC",3.948794866,36.76208421,20180620,"June",0.039487949,NA,0.003948795,0.036762084,"Cladocerans"
"770",1208,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","CYCCOPE","MACRO","CYCLOPOID",1731.531124,1791.43026,20180620,"June",17.31531124,NA,1.731531124,1.79143026,"Cyclopoids"
"771",1209,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","DAPGALEM","MACRO","DAPHNID",24.21721852,133.106734,20180620,"June",0.242172185,NA,0.024217219,0.133106734,"Cladocerans"
"772",1210,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","DIACOPE","MACRO","CALANOID",351.1496685,1137.311435,20180620,"June",3.511496685,NA,0.351149669,1.137311435,"Calanoids"
"773",1211,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","DIYTHOM","MACRO","CYCLOPOID",290.6066222,2409.074197,20180620,"June",2.906066222,NA,0.290606622,2.409074197,"Cyclopoids"
"774",1212,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","LEOSICI","MACRO","CALANOID",12.10860926,263.6002032,20180620,"June",0.121086093,NA,0.012108609,0.263600203,"Calanoids"
"775",1213,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","LIMCOPE","MACRO","LIMNO",205.8463574,3823.333662,20180620,"June",2.058463574,NA,0.205846357,3.823333662,"Calanoids"
"776",1214,"stn715_20180620_N_LG","6/20/2018","Early Summer","N",43.63643333,-76.96826667,"stn715","wwc","8072-wz","LIMMACR","MACRO","LIMNO",96.86887407,6223.375233,20180620,"June",0.968688741,NA,0.096868874,6.223375233,"Calanoids"
"777",1660,"stn34_20180731_N_LEII","7/31/2018","Summer","N",43.4615,-78.75933333,"stn34","wwc","8165-wz","MYSRELI","MACRO","MYSID",2.444619926,773.6192029,20180731,"July",0.024446199,NA,0.00244462,0.773619203,"Mysis"
"778",1256,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","BOSLONG","MACRO","BOSMINID",14.698292,7.986321225,20180621,"June",0.14698292,NA,0.014698292,0.007986321,"Cladocerans"
"779",1257,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","CECPENG","MACRO","CERC",0.109688746,0.444780099,20180621,"June",0.001096887,NA,0.00011,0.000445,"Cladocerans"
"780",1258,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","CYCCOPE","MACRO","CYCLOPOID",2939.658401,5048.889091,20180621,"June",29.39658401,NA,2.939658401,5.048889091,"Cyclopoids"
"781",1259,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","DAPGALEM","MACRO","DAPHNID",44.09487601,115.8884214,20180621,"June",0.44094876,NA,0.044094876,0.115888421,"Cladocerans"
"782",1260,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","DIACOPE","MACRO","CALANOID",132.284628,574.2947956,20180621,"June",1.32284628,NA,0.132284628,0.574294796,"Calanoids"
"783",1261,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","DIYTHOM","MACRO","CYCLOPOID",543.8368041,3444.776163,20180621,"June",5.438368041,NA,0.543836804,3.444776163,"Cyclopoids"
"784",1262,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","HOLGIBB","MACRO","NDAP",14.698292,11.77000692,20180621,"June",0.14698292,NA,0.014698292,0.011770007,"Cladocerans"
"785",1263,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","LEOMINU","MACRO","CALANOID",14.698292,96.66511589,20180621,"June",0.14698292,NA,0.014698292,0.096665116,"Calanoids"
"786",1264,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","LEOSICI","MACRO","CALANOID",44.09487601,348.155753,20180621,"June",0.44094876,NA,0.044094876,0.348155753,"Calanoids"
"787",1265,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","LIMCOPE","MACRO","LIMNO",102.888044,2600.738321,20180621,"June",1.02888044,NA,0.102888044,2.600738321,"Calanoids"
"788",1266,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","LIMMACR","MACRO","LIMNO",73.49146001,4368.638173,20180621,"June",0.7349146,NA,0.07349146,4.368638173,"Calanoids"
"789",1268,"stn69_20180621_N_LG","6/21/2018","Early Summer","D",43.59906833,-76.710005,"stn69","wwc","8073-wz","SKIOREG","MACRO","CALANOID",29.39658401,228.7665818,20180621,"June",0.29396584,NA,0.029396584,0.228766582,"Calanoids"
"790",1277,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","BOSLONG","MACRO","BOSMINID",547.323239,675.6544841,20180726,"July",5.47323239,NA,0.547323239,0.675654484,"Cladocerans"
"791",1279,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","CECPENG","MACRO","CERC",68.75493542,703.8518232,20180726,"July",0.687549354,NA,0.068754935,0.703851823,"Cladocerans"
"792",1280,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","CYCCOPE","MACRO","CYCLOPOID",2508.564845,1927.864909,20180726,"July",25.08564845,NA,2.508564845,1.927864909,"Cyclopoids"
"793",1281,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","DAPGALEM","MACRO","DAPHNID",159.6359447,657.6798977,20180726,"July",1.596359447,NA,0.159635945,0.657679898,"Cladocerans"
"794",1282,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","DAPRETR","MACRO","DAPHNID",752.5694536,1881.016713,20180726,"July",7.525694536,NA,0.752569454,1.881016713,"Cladocerans"
"795",1283,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","DIACOPE","MACRO","CALANOID",205.2462146,489.5640894,20180726,"July",2.052462146,NA,0.205246215,0.489564089,"Calanoids"
"796",1284,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","DIYTHOM","MACRO","CYCLOPOID",570.1283739,2586.518008,20180726,"July",5.701283739,NA,0.570128374,2.586518008,"Cyclopoids"
"797",1285,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","EPICOPE","MACRO","CALANOID",45.61026991,302.5892505,20180726,"July",0.456102699,NA,0.04561027,0.302589251,"Calanoids"
"798",1286,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","LEOSICI","MACRO","CALANOID",22.80513496,235.8926838,20180726,"July",0.22805135,NA,0.022805135,0.235892684,"Calanoids"
"799",1287,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","LIMMACR","MACRO","LIMNO",22.80513496,1546.294094,20180726,"July",0.22805135,NA,0.022805135,1.546294094,"Calanoids"
"800",1278,"stn29_20180726_D_LEII","7/26/2018","Summer","D",43.81766667,-78.86966667,"stn29","wwc","8155-wz","BYTLONG","MACRO","BYTH",2.376713817,390.5911463,20180726,"July",0.023767138,NA,0.002376714,0.390591146,"Cladocerans"
"801",1295,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","BOSLONG","MACRO","BOSMINID",44.10501783,70.53290949,20180726,"July",0.441050178,NA,0.044105018,0.070532909,"Cladocerans"
"802",1297,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","CECPENG","MACRO","CERC",1.680676199,10.57489413,20180726,"July",0.016806762,NA,0.001680676,0.010574894,"Cladocerans"
"803",1298,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","CYCCOPE","MACRO","CYCLOPOID",992.3629012,503.1259645,20180726,"July",9.923629012,NA,0.992362901,0.503125965,"Cyclopoids"
"804",1299,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","DAPGALEM","MACRO","DAPHNID",51.45585413,269.5154735,20180726,"July",0.514558541,NA,0.051455854,0.269515474,"Cladocerans"
"805",1300,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","DIACOPE","MACRO","CALANOID",147.0167261,426.7966739,20180726,"July",1.470167261,NA,0.147016726,0.426796674,"Calanoids"
"806",1301,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","DIYTHOM","MACRO","CYCLOPOID",169.069235,964.5722834,20180726,"July",1.69069235,NA,0.169069235,0.964572283,"Cyclopoids"
"807",1302,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","LEOMINU","MACRO","CALANOID",14.70167261,78.46965463,20180726,"July",0.147016726,NA,0.014701673,0.078469655,"Calanoids"
"808",1303,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","LEOSICI","MACRO","CALANOID",22.05250891,328.127621,20180726,"July",0.220525089,NA,0.022052509,0.328127621,"Calanoids"
"809",1304,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","LETKIND","MACRO","NDAP",14.70167261,62.53113781,20180726,"July",0.147016726,NA,0.014701673,0.062531138,"Cladocerans"
"810",1305,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","LIMCOPE","MACRO","LIMNO",29.40334522,196.2828437,20180726,"July",0.294033452,NA,0.029403345,0.196282844,"Calanoids"
"811",1306,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","LIMMACR","MACRO","LIMNO",44.10501783,2858.498447,20180726,"July",0.441050178,NA,0.044105018,2.858498447,"Calanoids"
"812",1307,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","SKIOREG","MACRO","CALANOID",22.05250891,201.761619,20180726,"July",0.220525089,NA,0.022052509,0.201761619,"Calanoids"
"813",1296,"stn28_20180726_D_LEII","7/26/2018","Summer","D",43.77416667,-78.85466667,"stn28","wwc","8156-wz","BYTLONG","MACRO","BYTH",1.42602829,235.935131,20180726,"July",0.014260283,NA,0.001426028,0.235935131,"Cladocerans"
"814",1315,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","CECPENG","MACRO","CERC",0.407436654,1.833823813,20180726,"July",0.004074367,NA,0.000407,0.001833824,"Cladocerans"
"815",1316,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","CYCCOPE","MACRO","CYCLOPOID",1876.551371,1327.500639,20180726,"July",18.76551371,NA,1.876551371,1.327500639,"Cyclopoids"
"816",1317,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","DAPGALEM","MACRO","DAPHNID",13.59819834,93.91477743,20180726,"July",0.135981983,NA,0.013598198,0.093914777,"Cladocerans"
"817",1318,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","DAPRETR","MACRO","DAPHNID",13.59819834,42.43783951,20180726,"July",0.135981983,NA,0.013598198,0.04243784,"Cladocerans"
"818",1319,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","DIACOPE","MACRO","CALANOID",108.7855867,357.5121658,20180726,"July",1.087855867,NA,0.108785587,0.357512166,"Calanoids"
"819",1320,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","DIYTHOM","MACRO","CYCLOPOID",326.3567601,2021.737876,20180726,"July",3.263567601,NA,0.32635676,2.021737876,"Cyclopoids"
"820",1321,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","EUBCORE","MACRO","BOSMINID",13.59819834,17.58916437,20180726,"July",0.135981983,NA,0.013598198,0.017589164,"Cladocerans"
"821",1322,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","LEOASHL","MACRO","CALANOID",13.59819834,81.1960943,20180726,"July",0.135981983,NA,0.013598198,0.081196094,"Calanoids"
"822",1323,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","LEOSICI","MACRO","CALANOID",108.7855867,1439.493596,20180726,"July",1.087855867,NA,0.108785587,1.439493596,"Calanoids"
"823",1324,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","LETKIND","MACRO","NDAP",27.19639668,33.2575082,20180726,"July",0.271963967,NA,0.027196397,0.033257508,"Cladocerans"
"824",1325,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","LIMCOPE","MACRO","LIMNO",122.383785,1031.135217,20180726,"July",1.22383785,NA,0.122383785,1.031135217,"Calanoids"
"825",1326,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","LIMMACR","MACRO","LIMNO",503.1333385,31694.95517,20180726,"July",5.031333385,NA,0.503133339,31.69495517,"Calanoids"
"826",1327,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","SKIOREG","MACRO","CALANOID",13.59819834,187.310461,20180726,"July",0.135981983,NA,0.013598198,0.187310461,"Calanoids"
"827",1314,"stn27_20180726_D_LEII","7/26/2018","Summer","D",43.69,-78.8305,"stn27","wwc","8157-wz","BYTLONG","MACRO","BYTH",1.476957872,265.0646627,20180726,"July",0.014769579,NA,0.001476958,0.265064663,"Cladocerans"
"828",1377,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","BOSLONG","MACRO","BOSMINID",25.61757964,32.37587002,20180726,"July",0.256175796,NA,0.02561758,0.03237587,"Cladocerans"
"829",1379,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","CECPENG","MACRO","CERC",1.578817035,11.41019076,20180726,"July",0.01578817,NA,0.001578817,0.011410191,"Cladocerans"
"830",1380,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","CYCCOPE","MACRO","CYCLOPOID",794.1449688,1297.72198,20180726,"July",7.941449688,NA,0.794144969,1.29772198,"Cyclopoids"
"831",1381,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","DAPGALEM","MACRO","DAPHNID",76.85273892,658.5237338,20180726,"July",0.768527389,NA,0.076852739,0.658523734,"Cladocerans"
"832",1382,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","DIACOPE","MACRO","CALANOID",102.4703186,305.5547484,20180726,"July",1.024703186,NA,0.102470319,0.305554748,"Calanoids"
"833",1383,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","DIYTHOM","MACRO","CYCLOPOID",102.4703186,595.1923724,20180726,"July",1.024703186,NA,0.102470319,0.595192372,"Cyclopoids"
"834",1384,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","LEOSICI","MACRO","CALANOID",44.83076437,612.19498,20180726,"July",0.448307644,NA,0.044830764,0.61219498,"Calanoids"
"835",1385,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","LETKIND","MACRO","NDAP",12.80878982,11.72009844,20180726,"July",0.128087898,NA,0.01280879,0.011720098,"Cladocerans"
"836",1386,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","LIMCOPE","MACRO","LIMNO",6.40439491,190.3191837,20180726,"July",0.064043949,NA,0.006404395,0.190319184,"Calanoids"
"837",1387,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","LIMMACR","MACRO","LIMNO",166.5142677,10691.61584,20180726,"July",1.665142677,NA,0.166514268,10.69161584,"Calanoids"
"838",1378,"stn33_20180726_D_LEII","7/26/2018","Summer","D",43.596,-78.81633333,"stn33","wwc","8158-wz","BYTLONG","MACRO","BYTH",0.305577491,48.79872158,20180726,"July",0.003055775,NA,0.000306,0.048798722,"Cladocerans"
"839",1452,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","BOSLONG","MACRO","BOSMINID",57.44856826,90.86746919,20180727,"July",0.574485683,NA,0.057448568,0.090867469,"Cladocerans"
"840",1454,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","CECPENG","MACRO","CERC",4.227155289,23.19993153,20180727,"July",0.042271553,NA,0.004227155,0.023199932,"Cladocerans"
"841",1455,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","CYCCOPE","MACRO","CYCLOPOID",323.1481965,405.8621492,20180727,"July",3.231481965,NA,0.323148197,0.405862149,"Cyclopoids"
"842",1456,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","DAPGALEM","MACRO","DAPHNID",330.3292675,1915.313091,20180727,"July",3.303292675,NA,0.330329268,1.915313091,"Cladocerans"
"843",1457,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","DAPRETR","MACRO","DAPHNID",107.7160655,206.4079034,20180727,"July",1.077160655,NA,0.107716066,0.206407903,"Cladocerans"
"844",1458,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","DIACOPE","MACRO","CALANOID",57.44856826,130.9226152,20180727,"July",0.574485683,NA,0.057448568,0.130922615,"Calanoids"
"845",1459,"stn34_20180727_D_LEII","7/27/2018","Summer","D",43.4575,-78.75633333,"stn34","wwc","8159-wz","DIYTHOM","MACRO","CYCLOPOID",86.17285239,487.3460697,20180727,"July",0.861728524,NA,0.086172852,0.48734607,"Cyclopoids"
