"","Season","Station","EventID","DN","Lat","Long","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"495","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"CYCLOPOID",11.361202419,3.120913348
"496","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"DAPHNID",0.215776838,0.027741452
"497","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"LIMNO",3.572209427,0.152577986
"498","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"MYSID",0,0
"499","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"NDAP",0,0
"500","Early Summer","stn715","stn715_20180621_D_LG","D",43.63643333,-76.96826667,"OTHER",0,0
"501","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"BOSMINID",0,0
"502","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"BYTH",0.02450294,0.000315
"503","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"CALANOID",1.209905868,0.226616167
"504","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"CERC",0.036289987,0.002939658
"505","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"CYCLOPOID",10.128675033,4.192399078
"506","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"DAPHNID",0.150116558,0.018884681
"507","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"LIMNO",5.576395907,0.151077444
"508","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"MYSID",0,0
"509","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"NDAP",0,0
"510","Early Summer","stn716","stn716_20180622_D_LG","D",43.443,-77.43803333,"OTHER",0,0
"511","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"BOSMINID",20.65758701,14.3972509
"512","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"BYTH",0,0
"513","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"CALANOID",3.733157631,1.004459365
"514","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"CERC",0.017728894,0.001643287
"515","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"CYCLOPOID",28.03633945,23.10256539
"516","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"DAPHNID",0.939863086,0.167409894
"517","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"LIMNO",0.703236148,0.167409894
"518","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"MYSID",0,0
"519","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"NDAP",0,0
"520","Early Summer","stn717","stn717_20180620_D_LG","D",43.30003333,-77.43335,"OTHER",0,0
"521","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"BOSMINID",0.015411369,0.005484819
"522","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"BYTH",0,0
"523","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"CALANOID",1.804591378,0.570421156
"524","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"CERC",0.019248159,0.002056807
"525","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"CYCLOPOID",1.236921743,0.685602351
"526","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"DAPHNID",0.18515034,0.021939275
"527","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"LIMNO",4.426256586,0.13712047
"528","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"MYSID",0,0
"529","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"NDAP",0,0
"530","Early Summer","stn9","stn9_20180620_D_Cisco","D",43.586667,-79.395,"OTHER",0,0
"531","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"BOSMINID",0.508293855,0.310837647
"532","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"BYTH",0.007331641,4.88e-05
"533","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"CALANOID",3.080015938,0.805352086
"534","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"CERC",0.197922542,0.036673503
"535","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"CYCLOPOID",1.755020675,0.989028877
"536","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"DAPHNID",4.679919169,0.67819123
"537","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"LIMNO",5.369546325,0.098902888
"538","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"MYSID",0.417442349,0.000146
"539","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"NDAP",0.162750241,0.042386952
"540","Late Fall","stn12","stn12_20181003_D_Cisco","D",43.503333,-79.353333,"OTHER",0,0
"541","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"BOSMINID",1.719358414,0.942607841
"542","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"BYTH",0,0
"543","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"CALANOID",4.149653126,0.696079637
"544","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"CERC",0.28206706,0.03914219
"545","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"CYCLOPOID",1.117405673,0.580066363
"546","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"DAPHNID",2.979728351,0.768587932
"547","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"LIMNO",10.60396348,0.188521568
"548","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"MYSID",0,0
"549","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"NDAP",0.254351664,0.101511614
"550","Late Fall","stn18","stn18_20181003_D_Cisco","D",43.303333,-79.278333,"OTHER",0,0
"551","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"BOSMINID",0.742917943,0.469099945
"552","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"BYTH",0.03302521,0.000242
"553","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"CALANOID",3.614239808,0.826023817
"554","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"CERC",0.113651851,0.01970181
"555","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"CYCLOPOID",0.376480184,0.183560848
"556","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"DAPHNID",3.00553711,0.47929777
"557","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"LIMNO",13.70158827,0.254945623
"558","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"MYSID",0.035654274,4.84e-05
"559","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"NDAP",0.340120763,0.152967373
"560","Late Fall","stn19","stn19_20181003_D_Cisco","D",43.383333,-79.285,"OTHER",0,0
"561","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"BOSMINID",0.375561532,0.245506463
"562","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"BYTH",0.01175064,0.00018
"563","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"CALANOID",5.001414804,2.08680493
"564","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"CERC",0.085651434,0.016351067
"565","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"CYCLOPOID",3.945856281,2.854012624
"566","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"DAPHNID",4.261316389,1.135467388
"567","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"LIMNO",3.357114728,0.061376616
"568","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"MYSID",0,0
"569","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"NDAP",0.017907069,0.030688308
"570","Late Fall","stn9","stn9_20181003_D_Cisco","D",43.586667,-79.395,"OTHER",0,0
"571","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"BOSMINID",0,0
"572","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"BYTH",0,0
"573","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"CALANOID",0.99875078,0.350589935
"574","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"CERC",0,0
"575","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"CYCLOPOID",0.613102728,0.244160847
"576","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"DAPHNID",0,0
"577","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"LIMNO",1.800382804,0.109559354
"578","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"MYSID",0,0
"579","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"NDAP",0,0
"580","Late Spring","stn12","stn12_20180524_D_LJ","D",43.503333,-79.353333,"OTHER",0,0
"581","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"BOSMINID",0,0
"582","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"BYTH",0,0
"583","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"CALANOID",1.385484878,0.440453052
"584","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"CERC",0,0
"585","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"CYCLOPOID",1.012544314,0.316131627
"586","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"DAPHNID",0,0
"587","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"LIMNO",3.137713283,0.213122445
"588","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"MYSID",0,0
"589","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"NDAP",0,0
"590","Late Spring","stn18","stn18_20180524_D_LJ","D",43.303333,-79.278333,"OTHER",0,0
"591","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"BOSMINID",0.011495826,0.006691106
"592","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"BYTH",0,0
"593","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"CALANOID",1.572135595,0.62227289
"594","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"CERC",0,0
"595","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"CYCLOPOID",2.227598829,0.414848594
"596","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"DAPHNID",0,0
"597","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"LIMNO",9.061400221,0.575435145
"598","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"MYSID",0.002427201,5.96e-05
"599","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"NDAP",0,0
"600","Late Spring","stn19","stn19_20180524_D_LJ","D",43.383333,-79.285,"OTHER",0,0
"601","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"BOSMINID",0,0
"602","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"BYTH",0,0
"603","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"CALANOID",1.685116857,0.580192111
"604","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"CERC",0,0
"605","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"CYCLOPOID",1.015721836,0.209974288
"606","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"DAPHNID",0,0
"607","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"LIMNO",3.804217721,0.381269101
"608","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"MYSID",0.005984662,5.51e-05
"609","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"NDAP",0,0
"610","Late Spring","stn27","stn27_20180521_D_LG","D",43.68651833,-78.82731167,"OTHER",0,0
"611","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"BOSMINID",0,0
"612","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"BYTH",0,0
"613","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"CALANOID",1.047923677,0.510268499
"614","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"CERC",0,0
"615","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"CYCLOPOID",0.360258053,0.133840918
"616","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"DAPHNID",0.006356932,0.004182529
"617","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"LIMNO",4.067081975,0.305324594
"618","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"MYSID",0,0
"619","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"NDAP",0,0
"620","Late Spring","stn28","stn28_20180521_D_LG","D",43.77628333,-78.86028667,"OTHER",0,0
"621","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"BOSMINID",0,0
"622","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"BYTH",0,0
"623","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"CALANOID",1.013089785,0.461471969
"624","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"CERC",0.000444,0.00037
"625","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"CYCLOPOID",1.713723579,0.322582348
"626","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"DAPHNID",0.044457183,0.022401552
"627","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"LIMNO",1.678234078,0.165771484
"628","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"MYSID",0,0
"629","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"NDAP",0,0
"630","Late Spring","stn29","stn29_20180521_D_LG","D",43.81958333,-78.8737,"OTHER",0,0
"631","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"BOSMINID",0,0
"632","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"BYTH",0,0
"633","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"CALANOID",2.021531097,0.91501225
"634","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"CERC",0,0
"635","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"CYCLOPOID",1.325289348,0.217860059
"636","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"DAPHNID",0,0
"637","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"LIMNO",5.679706471,0.66229458
"638","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"MYSID",0,0
"639","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"NDAP",0,0
"640","Late Spring","stn33","stn33_20180521_D_LG","D",43.59703333,-78.81426667,"OTHER",0,0
"641","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"BOSMINID",0,0
"642","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"BYTH",0,0
"643","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"CALANOID",2.813420267,0.867035256
"644","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"CERC",0,0
"645","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"CYCLOPOID",2.117584531,0.25150641
"646","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"DAPHNID",0,0
"647","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"LIMNO",6.350069295,0.615528846
"648","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"MYSID",0.584114047,0.003509615
"649","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"NDAP",0,0
"650","Late Spring","stn33","stn33_20180522_N_LG","N",43.60321667,-78.81972,"OTHER",0,0
"651","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"BOSMINID",0.013892656,0.007578807
"652","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"BYTH",0,0
"653","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"CALANOID",1.609688025,0.87914159
"654","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"CERC",0,0
"655","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"CYCLOPOID",5.342399161,0.697250227
"656","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"DAPHNID",0,0
"657","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"LIMNO",3.678723817,0.363782727
"658","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"MYSID",0,0
"659","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"NDAP",0,0
"660","Late Spring","stn34","stn34_20180521_D_LG","D",43.4622,-78.76003333,"OTHER",0,0
"661","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"BOSMINID",0.035715222,0.02
"662","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"BYTH",0,0
"663","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"CALANOID",1.564885559,0.686666667
"664","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"CERC",0,0
"665","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"CYCLOPOID",5.227539035,0.68
"666","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"DAPHNID",0.015476804,0.006666667
"667","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"LIMNO",6.638437722,0.353333334
"668","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"MYSID",0.575404347,0.002568306
"669","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"NDAP",0,0
"670","Late Spring","stn34","stn34_20180521_N_LG","N",43.460835,-78.75971667,"OTHER",0,0
"671","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"BOSMINID",0.083938953,0.045067557
"672","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"BYTH",0,0
"673","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"CALANOID",3.189746772,0.428141793
"674","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"CERC",0,0
"675","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"CYCLOPOID",8.346550284,0.983974997
"676","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"DAPHNID",0.008219001,0.00751126
"677","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"LIMNO",4.260380587,0.105157633
"678","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"MYSID",0,0
"679","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"NDAP",0.004876442,0.00751126
"680","Late Spring","stn35","stn35_20180521_D_LG","D",43.36216667,-78.72908333,"OTHER",0,0
"681","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"BOSMINID",0,0
"682","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"BYTH",0,0
"683","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"CALANOID",0.339032707,0.082534105
"684","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"CERC",0,0
"685","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"CYCLOPOID",0.560244746,0.074481997
"686","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"DAPHNID",0,0
"687","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"LIMNO",0.543583751,0.04629962
"688","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"MYSID",0.074780074,0.000288
"689","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"NDAP",0,0
"690","Late Spring","stn38","stn38_20180522_D_LG","D",43.38413333,-77.98848333,"OTHER",0.002970927,0.002013027
"691","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"BOSMINID",0,0
"692","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"BYTH",0,0
"693","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"CALANOID",0.87124218,0.259728152
"694","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"CERC",0,0
"695","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"CYCLOPOID",3.129190492,0.485393595
"696","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"DAPHNID",0,0
"697","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"LIMNO",1.419909926,0.242696798
"698","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"MYSID",0,0
"699","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"NDAP",0,0
"700","Late Spring","stn39","stn39_20180522_D_LG","D",43.48628333,-78.0005,"OTHER",0,0
"701","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"BOSMINID",0,0
"702","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"BYTH",0,0
"703","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"CALANOID",0.63014394,0.241651523
"704","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"CERC",0,0
"705","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"CYCLOPOID",1.515335875,0.19332122
"706","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"DAPHNID",0,0
"707","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"LIMNO",2.250087715,0.170577547
"708","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"MYSID",0.034149734,5.8e-05
"709","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"NDAP",0,0
"710","Late Spring","stn40","stn40_20180522_D_LG","D",43.59001667,-78.01153333,"OTHER",0,0
"711","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"BOSMINID",0,0
"712","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"BYTH",0,0
"713","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"CALANOID",0.664776512,0.163446704
"714","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"CERC",0,0
"715","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"CYCLOPOID",3.799099492,0.537039171
"716","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"DAPHNID",0.003118175,0.003891588
"717","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"LIMNO",0.679773556,0.097289705
"718","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"MYSID",0,0
"719","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"NDAP",0,0
"720","Late Spring","stn41","stn41_20180522_D_LG","D",43.71656667,-78.02598333,"OTHER",0,0
"721","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"BOSMINID",0,0
"722","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"BYTH",0.002414588,8.94e-05
"723","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"CALANOID",0.387024483,0.132731536
"724","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"CERC",0,0
"725","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"CYCLOPOID",0.597944713,0.129454214
"726","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"DAPHNID",0,0
"727","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"LIMNO",0.651103932,0.099958317
"728","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"MYSID",0,0
"729","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"NDAP",0,0
"730","Late Spring","stn42","stn42_20180522_D_LG","D",43.83976667,-78.0366,"OTHER",0,0
"731","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"BOSMINID",0.081087995,0.056955881
"732","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"BYTH",0,0
"733","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"CALANOID",0.540271876,0.082269606
"734","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"CERC",0,0
"735","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"CYCLOPOID",1.812642928,1.240372531
"736","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"DAPHNID",0.042409171,0.012656863
"737","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"LIMNO",0.485814356,0.05062745
"738","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"MYSID",2.043202278,0.000817
"739","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"NDAP",0,0
"740","Late Spring","stn43","stn43_20180522_D_LG","D",43.95098667,-78.04831833,"OTHER",0.006785284,0.006328431
"741","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"BOSMINID",0.026084265,0.020478678
"742","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"BYTH",0,0
"743","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"CALANOID",0.06250921,0.046808407
"744","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"CERC",0.000829,0.000477
"745","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"CYCLOPOID",0.414330325,0.250132425
