X1,EventID,CollectionDate,Season,DN,Lat,Long,Station,Strata,SAMPLENUM,SPECCODE,CountType,SUMGROUP,Density,Biomass,CollectionDateString,MONTH,Den.Liter,RotGENERA,Den.Liter_New,Bio.Liter_New,Zoop_GENERA
1104,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,meta,8067-b,DREPOLYV,MICRO,VELIGER,22.34517264,5.441706657,20180621,June,0.223451726,NA,0.022345173,0.005441707,Veligers
1105,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,meta,8067-b,KERSP,MICRO,ROTIFER,2.031379331,0.002864119,20180621,June,0.020313793,Keratella,0.002031379,2.86E-06,Rotifers
1106,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,meta,8067-b,POLSP,MICRO,ROTIFER,20.31379331,0.376505263,20180621,June,0.203137933,Polyarthra,0.020313793,3.77E-04,Rotifers
1107,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,meta,8067-b,SYNSP,MICRO,ROTIFER,77.19241456,2.660877954,20180621,June,0.771924146,Synchaeta,0.077192415,0.002660878,Rotifers
NA,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,meta,8067-b,COOSP,MICRO,ROTIFER,10.15689665,0.416436123,20180621,June,0.101568967,Conochilus,0.010156897,4.16E-04,Rotifers
1108,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,BOSLONG,MACRO,BOSMINID,1.540946321,4.436930281,20180621,June,0.015409463,NA,0.001540946,0.00443693,Cladocerans
1109,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,CYCCOPE,MACRO,CYCLOPOID,16.95040953,14.1989157,20180621,June,0.169504095,NA,0.01695041,0.014198916,Cyclopoids
1110,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,DIACOPE,MACRO,CALANOID,29.2779801,65.61823868,20180621,June,0.292779801,NA,0.02927798,0.065618239,Calanoids
1111,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,DIYTHOM,MACRO,CYCLOPOID,6.163785283,44.37663129,20180621,June,0.061637853,NA,0.006163785,0.044376631,Cyclopoids
1112,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,LEOMINU,MACRO,CALANOID,1.540946321,10.08741777,20180621,June,0.015409463,NA,0.001540946,0.010087418,Calanoids
1113,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,LEOSICI,MACRO,CALANOID,29.2779801,348.1312747,20180621,June,0.292779801,NA,0.02927798,0.348131275,Calanoids
1114,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,LIMCOPE,MACRO,LIMNO,114.0300277,1580.340364,20180621,June,1.140300277,NA,0.114030028,1.580340364,Calanoids
1115,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,LIMMACR,MACRO,LIMNO,157.1765247,9630.235075,20180621,June,1.571765247,NA,0.157176525,9.630235075,Calanoids
1116,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,COPNAUP,MICRO,pNAUPLII,286.8380164,28.02476798,20180621,June,2.868380164,NA,0.286838016,0.028024768,Nauplii
1117,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,DREPOLYV,MICRO,VELIGER,43.55132186,8.419528729,20180621,June,0.435513219,NA,0.043551322,0.008419529,Veligers
1118,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,KERSP,MICRO,ROTIFER,7.508848597,0.020177222,20180621,June,0.075088486,Keratella,0.007508849,2.02E-05,Rotifers
1119,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,POLSP,MICRO,ROTIFER,3.003539439,0.108185546,20180621,June,0.030035394,Polyarthra,0.003003539,1.08E-04,Rotifers
1120,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,hypo,8067-c,SYNSP,MICRO,ROTIFER,69.08140709,2.196461472,20180621,June,0.690814071,Synchaeta,0.069081407,0.002196461,Rotifers
1121,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,BOSLONG,MACRO,BOSMINID,61.97039407,81.01488012,20180621,June,0.619703941,NA,0.061970394,0.08101488,Cladocerans
1122,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,CECPENG,MACRO,CERC,0.043457499,0.509310126,20180621,June,4.35E-04,NA,4.35E-05,5.09E-04,Cladocerans
1123,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,CYCCOPE,MACRO,CYCLOPOID,2809.324531,3768.975142,20180621,June,28.09324531,NA,2.809324531,3.768975142,Cyclopoids
1124,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,DIACOPE,MACRO,CALANOID,640.3607388,2212.723446,20180621,June,6.403607388,NA,0.640360739,2.212723446,Calanoids
1125,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,DIYTHOM,MACRO,CYCLOPOID,599.0471427,3931.301939,20180621,June,5.990471427,NA,0.599047143,3.931301939,Cyclopoids
1126,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,LEOMINU,MACRO,CALANOID,41.31359605,252.2273217,20180621,June,0.41313596,NA,0.041313596,0.252227322,Calanoids
1127,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,LEOSICI,MACRO,CALANOID,123.9407881,1701.30431,20180621,June,1.239407881,NA,0.123940788,1.70130431,Calanoids
1128,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,LIMCOPE,MACRO,LIMNO,103.2839901,2653.317833,20180621,June,1.032839901,NA,0.10328399,2.653317833,Calanoids
1129,stn69_20180621_D_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8067-wz,LIMMACR,MACRO,LIMNO,123.9407881,7768.429017,20180621,June,1.239407881,NA,0.123940788,7.768429017,Calanoids
1130,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,COPNAUP,MICRO,pNAUPLII,78842.22945,15245.41653,20180621,June,788.4222945,NA,78.84222945,15.24541653,Nauplii
1131,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,DREPOLYV,MICRO,VELIGER,993.8096149,162.0626103,20180621,June,9.938096149,NA,0.993809615,0.16206261,Veligers
1132,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,KERSP,MICRO,ROTIFER,1987.61923,4.537908287,20180621,June,19.8761923,Keratella,1.98761923,0.004537908,Rotifers
1133,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,POLSP,MICRO,ROTIFER,1325.079486,74.15422874,20180621,June,13.25079486,Polyarthra,1.325079486,0.074154229,Rotifers
1134,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,SYNSP,MICRO,ROTIFER,4637.778203,269.907087,20180621,June,46.37778203,Synchaeta,4.637778203,0.269907087,Rotifers
NA,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,ASPSP,MICRO,ROTIFER,3312.698716,5879.360766,20180621,June,33.12698716,Asplanchna,3.312698716,5.879360766,Rotifers
NA,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,epi,8068-a,COOSP,MICRO,ROTIFER,662.5397432,16.8788943,20180621,June,6.625397432,Conochilus,0.662539743,0.016878894,Rotifers
1136,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,CECPENG,MACRO,CERC,0.137224718,2.800967445,20180621,June,0.001372247,NA,1.37E-04,0.002800967,Cladocerans
1137,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,CYCCOPE,MACRO,CYCLOPOID,6797.563624,10026.70941,20180621,June,67.97563624,NA,6.797563624,10.02670941,Cyclopoids
1138,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,DAPGALEM,MACRO,DAPHNID,94.41060589,1023.93359,20180621,June,0.944106059,NA,0.094410606,1.02393359,Cladocerans
1139,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,DIACOPE,MACRO,CALANOID,472.0530295,1651.544287,20180621,June,4.720530295,NA,0.47205303,1.651544287,Calanoids
1140,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,DIYTHOM,MACRO,CYCLOPOID,2077.03333,14402.66069,20180621,June,20.7703333,NA,2.07703333,14.40266069,Cyclopoids
1141,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,LEOSICI,MACRO,CALANOID,94.41060589,1180.731656,20180621,June,0.944106059,NA,0.094410606,1.180731656,Calanoids
1142,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,LIMCOPE,MACRO,LIMNO,47.20530295,640.1129552,20180621,June,0.472053029,NA,0.047205303,0.640112955,Calanoids
1143,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,LIMMACR,MACRO,LIMNO,141.6159088,8906.305675,20180621,June,1.416159088,NA,0.141615909,8.906305675,Calanoids
1267,stn69_20180621_N_LG,6/21/2018,Early Summer,D,43.59906833,-76.710005,stn69,wwc,8073-wz,MYSRELI,MACRO,MYSID,6.197414165,4290.926448,20180621,June,0.061974142,NA,0.006197414,4.290926448,Mysis
1145,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,SKIOREG,MACRO,CALANOID,47.20530295,616.8689517,20180621,June,0.472053029,NA,0.047205303,0.616868952,Calanoids
1135,stn70_20180621_D_LG,6/21/2018,Early Summer,D,43.54175167,-76.62152,stn70,wwc,8068-wz,BYTLONG,MACRO,BYTH,0.045741573,1.885252676,20180621,June,4.57E-04,NA,4.57E-05,0.001885253,Cladocerans
1146,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,COPNAUP,MICRO,pNAUPLII,4783.105506,1068.707113,20180621,June,47.83105506,NA,4.783105506,1.068707113,Nauplii
1147,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,DREPOLYV,MICRO,VELIGER,3188.737004,865.9313918,20180621,June,31.88737004,NA,3.188737004,0.865931392,Veligers
1148,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,KERSP,MICRO,ROTIFER,23384.07136,118.4445189,20180621,June,233.8407136,Keratella,23.38407136,0.118444519,Rotifers
1149,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,PLOSP,MICRO,ROTIFER,1062.912335,36.79781776,20180621,June,10.62912335,Ploesoma,1.062912335,0.036797818,Rotifers
1150,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,POLSP,MICRO,ROTIFER,22852.61519,933.237474,20180621,June,228.5261519,Polyarthra,22.85261519,0.933237474,Rotifers
1151,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,SYNSP,MICRO,ROTIFER,86627.35527,5728.094094,20180621,June,866.2735527,Synchaeta,86.62735527,5.728094094,Rotifers
NA,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,ASPSP,MICRO,ROTIFER,4783.105506,4924.487357,20180621,June,47.83105506,Asplanchna,4.783105506,4.924487357,Rotifers
NA,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,epi,8069-a,COOSP,MICRO,ROTIFER,4783.105506,126.5407179,20180621,June,47.83105506,Conochilus,4.783105506,0.126540718,Rotifers
1152,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,BOSLONG,MACRO,BOSMINID,8033.338371,6499.414688,20180621,June,80.33338371,NA,8.033338371,6.499414688,Cladocerans
1153,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,CECPENG,MACRO,CERC,2.3622255,4.190152874,20180621,June,0.023622255,NA,0.002362226,0.004190153,Cladocerans
1154,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,CYCCOPE,MACRO,CYCLOPOID,3467.943887,2771.48972,20180621,June,34.67943887,NA,3.467943887,2.77148972,Cyclopoids
1155,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,DAPGALEM,MACRO,DAPHNID,87.79604777,472.4775015,20180621,June,0.877960478,NA,0.087796048,0.472477502,Cladocerans
1156,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,DIACOPE,MACRO,CALANOID,1009.654549,2341.485067,20180621,June,10.09654549,NA,1.009654549,2.341485067,Calanoids
1157,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,EPICOPE,MACRO,CALANOID,43.89802388,148.745097,20180621,June,0.438980239,NA,0.043898024,0.148745097,Calanoids
1158,stn71_20180621_D_LG,6/21/2018,Early Summer,D,43.48515,-76.52046667,stn71,wwc,8069-wz,HOLGIBB,MACRO,NDAP,43.89802388,18.02528609,20180621,June,0.438980239,NA,0.043898024,0.018025286,Cladocerans
1731,stn19_20180725_D_LEII,7/25/2018,Summer,D,43.38316667,-79.28516667,stn19,wwc,8169-wz,MYSRELI,MACRO,MYSID,0.051020408,16.75880779,20180725,July,5.10E-04,NA,5.10E-05,0.016758808,Mysis
1160,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,BOSLONG,MACRO,BOSMINID,1252.419275,1619.957069,20180620,June,12.52419275,NA,1.252419275,1.619957069,Cladocerans
1161,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,CECPENG,MACRO,CERC,10.98212006,48.07050321,20180620,June,0.109821201,NA,0.01098212,0.048070503,Cladocerans
1162,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,CYCCOPE,MACRO,CYCLOPOID,8549.12288,9864.444872,20180620,June,85.4912288,NA,8.54912288,9.864444872,Cyclopoids
1163,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,DAPGALEM,MACRO,DAPHNID,108.906024,494.7978183,20180620,June,1.08906024,NA,0.108906024,0.494797818,Cladocerans
1164,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,DAPSP,MACRO,DAPHNID,108.906024,56.82839906,20180620,June,1.08906024,NA,0.108906024,0.056828399,Cladocerans
1165,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,DIACOPE,MACRO,CALANOID,1306.872287,4748.135423,20180620,June,13.06872287,NA,1.306872287,4.748135423,Calanoids
1166,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,DIYTHOM,MACRO,CYCLOPOID,1089.06024,6743.715505,20180620,June,10.8906024,NA,1.08906024,6.743715505,Cyclopoids
1167,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,EPICOPE,MACRO,CALANOID,54.45301198,430.9611367,20180620,June,0.54453012,NA,0.054453012,0.430961137,Calanoids
1168,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,EPILACU,MACRO,CALANOID,108.906024,1739.088146,20180620,June,1.08906024,NA,0.108906024,1.739088146,Calanoids
1169,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,LEOMINU,MACRO,CALANOID,108.906024,522.4321295,20180620,June,1.08906024,NA,0.108906024,0.52243213,Calanoids
1170,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,LIMCOPE,MACRO,LIMNO,108.906024,3395.621092,20180620,June,1.08906024,NA,0.108906024,3.395621092,Calanoids
1171,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,LIMMACR,MACRO,LIMNO,217.8120479,12973.34491,20180620,June,2.178120479,NA,0.217812048,12.97334491,Calanoids
1172,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,SKIOREG,MACRO,CALANOID,54.45301198,442.1836631,20180620,June,0.54453012,NA,0.054453012,0.442183663,Calanoids
1173,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,COPNAUP,MICRO,pNAUPLII,25006.28738,3926.650852,20180620,June,250.0628738,NA,25.00628738,3.926650852,Nauplii
1174,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,DREPOLYV,MICRO,VELIGER,2315.39698,581.7848019,20180620,June,23.1539698,NA,2.31539698,0.581784802,Veligers
1175,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,KERSP,MICRO,ROTIFER,3241.555772,18.24695917,20180620,June,32.41555772,Keratella,3.241555772,0.018246959,Rotifers
1176,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,POLSP,MICRO,ROTIFER,8335.429127,282.7579604,20180620,June,83.35429127,Polyarthra,8.335429127,0.28275796,Rotifers
1177,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,SYNSP,MICRO,ROTIFER,20143.95372,1454.148851,20180620,June,201.4395372,Synchaeta,20.14395372,1.454148851,Rotifers
NA,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,ASPSP,MICRO,ROTIFER,231.539698,368.6607075,20180620,June,2.31539698,Asplanchna,0.231539698,0.368660708,Rotifers
NA,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,COOSP,MICRO,ROTIFER,2546.936678,74.40904215,20180620,June,25.46936678,Conochilus,2.546936678,0.074409042,Rotifers
NA,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,epi,8072-a,KELSP,MICRO,ROTIFER,926.1587919,16.55739699,20180620,June,9.261587919,Kellicottia,0.926158792,0.016557397,Rotifers
1178,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,BOSLONG,MACRO,BOSMINID,3.917660138,5.422145141,20180620,June,0.039176601,NA,0.00391766,0.005422145,Cladocerans
1179,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,CYCCOPE,MACRO,CYCLOPOID,8.488263632,6.845531137,20180620,June,0.084882636,NA,0.008488264,0.006845531,Cyclopoids
1180,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,DIACOPE,MACRO,CALANOID,42.44131816,233.3774588,20180620,June,0.424413182,NA,0.042441318,0.233377459,Calanoids
1181,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,DIYTHOM,MACRO,CYCLOPOID,4.570603494,36.54810801,20180620,June,0.045706035,NA,0.004570603,0.036548108,Cyclopoids
1182,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,LEOSICI,MACRO,CALANOID,19.58830069,186.3117274,20180620,June,0.195883007,NA,0.019588301,0.186311727,Calanoids
1183,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,LIMCOPE,MACRO,LIMNO,37.87071466,706.8902496,20180620,June,0.378707147,NA,0.037870715,0.70689025,Calanoids
1184,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,LIMMACR,MACRO,LIMNO,16.97652726,874.1917951,20180620,June,0.169765273,NA,0.016976527,0.874191795,Calanoids
1185,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,COPNAUP,MICRO,pNAUPLII,35.54913829,2.533099257,20180620,June,0.355491383,NA,0.035549138,0.002533099,Nauplii
1186,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,DREPOLYV,MICRO,VELIGER,21.76477854,4.744985778,20180620,June,0.217647785,NA,0.021764779,0.004744986,Veligers
1187,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,KERSP,MICRO,ROTIFER,4.352955708,0.013291158,20180620,June,0.043529557,Keratella,0.004352956,1.33E-05,Rotifers
1188,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,PLOSP,MICRO,ROTIFER,2.176477854,0.027628116,20180620,June,0.021764779,Ploesoma,0.002176478,2.76E-05,Rotifers
1189,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,POLSP,MICRO,ROTIFER,0.725492618,0.012320413,20180620,June,0.007254926,Polyarthra,7.25E-04,1.23E-05,Rotifers
1190,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,SYNSP,MICRO,ROTIFER,18.13731545,0.589688571,20180620,June,0.181373155,Synchaeta,0.018137315,5.90E-04,Rotifers
NA,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,meta,8072-b,COOSP,MICRO,ROTIFER,2.176477854,0.041852912,20180620,June,0.021764779,Conochilus,0.002176478,4.19E-05,Rotifers
1191,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,BOSLONG,MACRO,BOSMINID,2.872950768,3.898436668,20180620,June,0.028729508,NA,0.002872951,0.003898437,Cladocerans
1192,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,CYCCOPE,MACRO,CYCLOPOID,4.788251279,5.295950372,20180620,June,0.047882513,NA,0.004788251,0.00529595,Cyclopoids
1193,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,DAPSP,MACRO,DAPHNID,0.957650256,0.631033508,20180620,June,0.009576503,NA,9.58E-04,6.31E-04,Cladocerans
1194,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,DIACOPE,MACRO,CALANOID,46.92486254,240.9748814,20180620,June,0.469248625,NA,0.046924863,0.240974881,Calanoids
1195,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,DIYTHOM,MACRO,CYCLOPOID,4.788251279,27.31099342,20180620,June,0.047882513,NA,0.004788251,0.027310993,Cyclopoids
1196,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,LEOSICI,MACRO,CALANOID,3.830601023,38.19327057,20180620,June,0.03830601,NA,0.003830601,0.038193271,Calanoids
1197,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,LIMCOPE,MACRO,LIMNO,65.1202174,1476.457183,20180620,June,0.651202174,NA,0.065120217,1.476457183,Calanoids
1198,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,LIMMACR,MACRO,LIMNO,110.1297794,6165.706863,20180620,June,1.101297794,NA,0.110129779,6.165706863,Calanoids
1199,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,MYSRELI,MACRO,MYSID,0.391766014,83.14717459,20180620,June,0.00391766,NA,3.92E-04,0.083147175,Mysis
1200,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,COPNAUP,MICRO,pNAUPLII,35.1936469,1.659228732,20180620,June,0.351936469,NA,0.035193647,0.001659229,Nauplii
1201,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,DREPOLYV,MICRO,VELIGER,10.51238804,2.612023768,20180620,June,0.10512388,NA,0.010512388,0.002612024,Veligers
1202,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,KERSP,MICRO,ROTIFER,1.371181048,0.004351382,20180620,June,0.01371181,Keratella,0.001371181,4.35E-06,Rotifers
1203,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,PLOSP,MICRO,ROTIFER,0.457060349,0.003676397,20180620,June,0.004570603,Ploesoma,4.57E-04,3.68E-06,Rotifers
1204,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,POLSP,MICRO,ROTIFER,4.113543145,0.105499376,20180620,June,0.041135431,Polyarthra,0.004113543,1.05E-04,Rotifers
1205,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,SYNSP,MICRO,ROTIFER,50.73369878,2.316411877,20180620,June,0.507336988,Synchaeta,0.050733699,0.002316412,Rotifers
NA,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,COOSP,MICRO,ROTIFER,1.828241398,0.044981971,20180620,June,0.018282414,Conochilus,0.001828241,4.50E-05,Rotifers
NA,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,hypo,8072-c,KELSP,MICRO,ROTIFER,0.457060349,0.006482018,20180620,June,0.004570603,Kellicottia,4.57E-04,6.48E-06,Rotifers
1206,stn715_20180620_N_LG,6/20/2018,Early Summer,N,43.63643333,-76.96826667,stn715,wwc,8072-wz,BOSLONG,MACRO,BOSMINID,145.3033111,190.9327456,20180620,June,1.453033111,NA,0.145303311,0.190932746,Cladocerans
