EventCodeKey,CollectionDate,Transect,Basin,DN,Lat,Long,SiteDepth,SAMPLENUM,EventCode,Station,Date,Mesh,Strata,Depth (m),SPECCODE,CountType,SUMGROUP,Density #m3,Biomass ug m3,Density_L,Biomass_L,Areal Density m2,Areal Biomass m2
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-wz,stn41_20180927_D_LG,41,9/27/2018,153,wwc,100,EPICOPE,MACRO,CALANOID,58.46500774,264.582954,0.058465008,0.264582954,5846.500774,26458.2954
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-wz,stn41_20180927_D_LG,41,9/27/2018,153,wwc,100,EPILACU,MACRO,CALANOID,29.23250387,498.4809912,0.029232504,0.498480991,2923.250387,49848.09912
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-wz,stn41_20180927_D_LG,41,9/27/2018,153,wwc,100,EUBCORE,MACRO,BOSMINID,29.23250387,49.03355208,0.029232504,0.049033552,2923.250387,4903.355208
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-wz,stn41_20180927_D_LG,41,9/27/2018,153,wwc,100,LEOSICI,MACRO,CALANOID,29.23250387,344.5669431,0.029232504,0.344566943,2923.250387,34456.69431
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-wz,stn41_20180927_D_LG,41,9/27/2018,153,wwc,100,MESEDAX,MACRO,CYCLOPOID,29.23250387,655.6783738,0.029232504,0.655678374,2923.250387,65567.83738
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-wz,stn41_20180927_D_LG,41,9/27/2018,153,wwc,100,SKIOREG,MACRO,CALANOID,175.3950232,1533.123781,0.175395023,1.533123781,17539.50232,153312.3781
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,BYTLONG,MACRO,BYTH,0.235194506,30.14136211,0.000235195,0.030141362,23.51945059,3014.136211
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,CECPENG,MACRO,CERC,0.047038901,0.272658439,4.70389E-05,0.000272658,4.703890117,27.26584387
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,CYCCOPE,MACRO,CYCLOPOID,13508.81979,6463.263205,13.50881979,6.463263205,1350881.979,646326.3205
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,DAPGALEM,MACRO,DAPHNID,1089.420951,3130.938763,1.089420951,3.130938763,108942.0951,313093.8763
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,DAPRETR,MACRO,DAPHNID,72.62806341,146.4642513,0.072628063,0.146464251,7262.806341,14646.42513
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,DIACOPE,MACRO,CALANOID,290.5122536,1290.094763,0.290512254,1.290094763,29051.22536,129009.4763
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,DIYTHOM,MACRO,CYCLOPOID,1452.561268,3322.791541,1.452561268,3.322791541,145256.1268,332279.1541
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO423-wz,stn41_20180809_D_Limnos,41,8/9/2018,153,wwc,100,LEOMINU,MACRO,CALANOID,72.62806341,329.1330407,0.072628063,0.329133041,7262.806341,32913.30407
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,BOSLONG,MACRO,BOSMINID,2.97268827,2.377607718,0.002972688,0.002377608,59.4537654,47.55215436
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,CYCCOPE,MACRO,CYCLOPOID,237.8150616,745.2159752,0.237815062,0.745215975,4756.301232,14904.3195
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,DAPSP,MACRO,DAPHNID,1.98179218,2.00497995,0.001981792,0.00200498,39.6358436,40.099599
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,DIACOPE,MACRO,CALANOID,37.65405142,125.5699431,0.037654051,0.125569943,753.0810285,2511.398861
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,DIYTHOM,MACRO,CYCLOPOID,222.9516203,1606.645757,0.22295162,1.606645757,4459.032405,32132.91514
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,LEOMINU,MACRO,CALANOID,7.927168721,41.86000236,0.007927169,0.041860002,158.5433744,837.2000471
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,LEOSICI,MACRO,CALANOID,175.3886079,2354.542895,0.175388608,2.354542895,3507.772159,47090.8579
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,LIMMACR,MACRO,LIMNO,9.767404316,596.9398798,0.009767404,0.59693988,195.3480863,11938.7976
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,SKIOREG,MACRO,CALANOID,58.46286931,634.1259564,0.058462869,0.634125956,1169.257386,12682.51913
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,TROPRASM,MACRO,CYCLOPOID,0.99089609,0.587252579,0.000990896,0.000587253,19.8179218,11.74505159
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,COLSP,MICRO,ROTIFER,23.96729918,2.545305602,0.023967299,0.002545306,479.3459836,50.90611204
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,2652.381109,327.7031621,2.652381109,0.327703162,53047.62218,6554.063243
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,655.1061775,157.1914655,0.655106178,0.157191466,13102.12355,3143.82931
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,ENCSP,MICRO,ROTIFER,7.989099726,0.661068359,0.0079891,0.000661068,159.7819945,13.22136718
stn41_20180410_D_LG,4/10/2018,3,W,D,43.717,-78.02658333,127.6,18GO11I14,stn41_20180410_D_LG,41,4/10/2018,64,epi,20,SYNSP,MICRO,ROTIFER,1358.146953,85.11164229,1.358146953,0.085111642,27162.93907,1702.232846
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,BOSLONG,MACRO,BOSMINID,445.5349559,475.6246519,0.445534956,0.475624652,8910.699119,9512.493039
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,BYTLONG,MACRO,BYTH,0.94929323,65.88164793,0.000949293,0.065881648,18.9858646,1317.632959
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,CECPENG,MACRO,CERC,22.3083909,91.07503645,0.022308391,0.091075036,446.1678181,1821.500729
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,CYCCOPE,MACRO,CYCLOPOID,11725.66998,5013.120714,11.72566998,5.013120714,234513.3995,100262.4143
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,DAPGALEM,MACRO,DAPHNID,1761.888235,2626.827896,1.761888235,2.626827896,35237.7647,52536.55792
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,DAPRETR,MACRO,DAPHNID,243.0190669,598.5805075,0.243019067,0.598580508,4860.381338,11971.61015
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,DAPSP,MACRO,DAPHNID,40.50317781,23.00829208,0.040503178,0.023008292,810.0635563,460.1658415
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,DIACOPE,MACRO,CALANOID,769.5603785,1866.092748,0.769560379,1.866092748,15391.20757,37321.85495
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,DIYTHOM,MACRO,CYCLOPOID,1579.623935,4800.202229,1.579623935,4.800202229,31592.47869,96004.04457
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,EPICOPE,MACRO,CALANOID,263.2706558,1311.266621,0.263270656,1.311266621,5265.413116,26225.33243
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,EPILACU,MACRO,CALANOID,69.43401911,909.7493436,0.069434019,0.909749344,1388.680382,18194.98687
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,HOLGIBB,MACRO,NDAP,17.35850478,43.5272726,0.017358505,0.043527273,347.1700955,870.5454519
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,LEOMINU,MACRO,CALANOID,121.5095334,545.0787366,0.121509533,0.545078737,2430.190669,10901.57473
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,LETKIND,MACRO,NDAP,121.5095334,465.9645632,0.121509533,0.465964563,2430.190669,9319.291264
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,POYPEDI,MACRO,NDAP,8.679252389,121.7931282,0.008679252,0.121793128,173.5850478,2435.862564
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,SKIOREG,MACRO,CALANOID,141.7611223,1032.67118,0.141761122,1.03267118,2835.222447,20653.4236
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,ASCOVAL,MICRO,ROTIFER,9189.158466,129.6948159,9.189158466,0.129694816,183783.1693,2593.896318
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,ASPPRIO,MICRO,ROTIFER,918.9158466,692.6128034,0.918915847,0.692612803,18378.31693,13852.25607
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,COLSP,MICRO,ROTIFER,18378.31693,287.0865861,18.37831693,0.287086586,367566.3387,5741.731722
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,COOUNIC,MICRO,ROTIFER,30324.22294,525.7616897,30.32422294,0.52576169,606484.4588,10515.23379
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,50540.37157,4440.004026,50.54037157,4.440004026,1010807.431,88800.08051
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,1837.831693,272.4116814,1.837831693,0.272411681,36756.63387,5448.233628
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,KELLONG,MICRO,ROTIFER,54216.03495,647.8361709,54.21603495,0.647836171,1084320.699,12956.72342
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,KERCOCH,MICRO,ROTIFER,127729.3027,275.8402552,127.7293027,0.275840255,2554586.054,5516.805105
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,KERCOCHH,MICRO,ROTIFER,3675.663387,8.898845383,3.675663387,0.008898845,73513.26773,177.9769077
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,KERCRAS,MICRO,ROTIFER,33080.97048,136.0854264,33.08097048,0.136085426,661619.4096,2721.708529
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,KEREARL,MICRO,ROTIFER,6432.410926,9.697407145,6.432410926,0.009697407,128648.2185,193.9481429
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,KERQUAD,MICRO,ROTIFER,918.9158466,83.7257375,0.918915847,0.083725738,18378.31693,1674.51475
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,PLOHUDS,MICRO,ROTIFER,918.9158466,345.4698585,0.918915847,0.345469859,18378.31693,6909.39717
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,PLOTRUN,MICRO,ROTIFER,3675.663387,133.9390174,3.675663387,0.133939017,73513.26773,2678.780348
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,POLREMA,MICRO,ROTIFER,5513.49508,129.5046966,5.51349508,0.129504697,110269.9016,2590.093932
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,POLSP,MICRO,ROTIFER,59729.53003,2870.257718,59.72953003,2.870257718,1194590.601,57405.15436
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,POLVULG,MICRO,ROTIFER,53297.11911,3522.128325,53.29711911,3.522128325,1065942.382,70442.56649
stn41_20180814_D_LG,8/14/2018,3,W,D,43.71650333,-78.027165,132,18GO56I74,stn41_20180814_D_LG,41,8/14/2018,64,epi,20,TRIMULT,MICRO,ROTIFER,5513.49508,452.7611791,5.51349508,0.452761179,110269.9016,9055.223582
stn41_20180522_D_LG,5/22/2018,3,W,D,43.71656667,-78.02598333,128,8014-a,stn41_20180522_D_LG,41,5/22/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,6836.92105,1206.372236,6.83692105,1.206372236,136738.421,24127.44472
stn41_20180522_D_LG,5/22/2018,3,W,D,43.71656667,-78.02598333,128,8014-a,stn41_20180522_D_LG,41,5/22/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,476.9944919,59.47703505,0.476994492,0.059477035,9539.889837,1189.540701
stn41_20180522_D_LG,5/22/2018,3,W,D,43.71656667,-78.02598333,128,8014-a,stn41_20180522_D_LG,41,5/22/2018,64,epi,20,SYNSP,MICRO,ROTIFER,15025.32649,305.9657193,15.02532649,0.305965719,300506.5299,6119.314386
stn41_20180620_D_LG,6/20/2018,3,W,D,43.715785,-78.02808833,127.7,8054-a,stn41_20180620_D_LG,41,6/20/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,74334.00064,7790.491014,74.33400064,7.790491014,1486680.013,155809.8203
stn41_20180620_D_LG,6/20/2018,3,W,D,43.715785,-78.02808833,127.7,8054-a,stn41_20180620_D_LG,41,6/20/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,19561.57912,6230.521712,19.56157912,6.230521712,391231.5823,124610.4342
stn41_20180620_D_LG,6/20/2018,3,W,D,43.715785,-78.02808833,127.7,8054-a,stn41_20180620_D_LG,41,6/20/2018,64,epi,20,KERSP,MICRO,ROTIFER,1467.118434,4.380815643,1.467118434,0.004380816,29342.36867,87.61631286
stn41_20180620_D_LG,6/20/2018,3,W,D,43.715785,-78.02808833,127.7,8054-a,stn41_20180620_D_LG,41,6/20/2018,64,epi,20,PLOSP,MICRO,ROTIFER,1467.118434,273.1170706,1.467118434,0.273117071,29342.36867,5462.341413
stn41_20180620_D_LG,6/20/2018,3,W,D,43.715785,-78.02808833,127.7,8054-a,stn41_20180620_D_LG,41,6/20/2018,64,epi,20,POLSP,MICRO,ROTIFER,22495.81598,513.5801952,22.49581598,0.513580195,449916.3197,10271.6039
stn41_20180620_D_LG,6/20/2018,3,W,D,43.715785,-78.02808833,127.7,8054-a,stn41_20180620_D_LG,41,6/20/2018,64,epi,20,SYNSP,MICRO,ROTIFER,38634.11875,868.7248433,38.63411875,0.868724843,772682.3751,17374.49687
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,COLSP,MICRO,ROTIFER,7196.048,90.62184735,7.196048,0.090621847,143920.96,1812.436947
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,20388.80267,2364.846778,20.38880267,2.364846778,407776.0533,47296.93555
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,11993.41333,4681.448632,11.99341333,4.681448632,239868.2667,93628.97263
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,GASSP,MICRO,ROTIFER,3598.024,93.9306382,3.598024,0.093930638,71960.48,1878.612764
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,KERSP,MICRO,ROTIFER,46774.312,75.60585759,46.774312,0.075605858,935486.2399,1512.117152
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,LECSP,MICRO,ROTIFER,1199.341333,17.22269206,1.199341333,0.017222692,23986.82667,344.4538413
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,PLOSP,MICRO,ROTIFER,7196.048,167.3961117,7.196048,0.167396112,143920.96,3347.922233
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,POLSP,MICRO,ROTIFER,152316.3493,9991.717105,152.3163493,9.991717105,3046326.986,199834.3421
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,SYNSP,MICRO,ROTIFER,7196.048,179.114564,7.196048,0.179114564,143920.96,3582.29128
stn41_20180927_D_LG,9/27/2018,3,W,D,43.7167,-78.0269,126.5,8304-a,stn41_20180927_D_LG,41,9/27/2018,64,epi,20,TRISP,MICRO,ROTIFER,2398.682667,184.6985653,2.398682667,0.184698565,47973.65333,3693.971306
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,ASCSP,MICRO,ROTIFER,258.974359,4.484079908,0.258974359,0.00448408,1683.333333,29.1465194
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,COLSP,MICRO,ROTIFER,4143.589744,41.30262923,4.143589744,0.041302629,26933.33333,268.46709
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,COPNAUP,MICRO,pNAUPLII,5697.435897,521.9306102,5.697435897,0.52193061,37033.33333,3392.548966
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,DREPOLYV,MICRO,VELIGER,517.9487179,505.1694537,0.517948718,0.505169454,3366.666667,3283.601449
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,GASSP,MICRO,ROTIFER,258.974359,9.875334564,0.258974359,0.009875335,1683.333333,64.18967467
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,KERSP,MICRO,ROTIFER,20458.97436,56.90548125,20.45897436,0.056905481,132983.3333,369.8856281
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,PLOSP,MICRO,ROTIFER,7510.25641,134.6861071,7.51025641,0.134686107,48816.66667,875.4596961
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,POLSP,MICRO,ROTIFER,776.9230769,20.83416025,0.776923077,0.02083416,5050,135.4220416
stn41_20180809_D_Limnos,8/9/2018,3,W,D,43.716667,-78.026667,128.43,DFO424-a,stn41_20180809_D_Limnos,41,8/9/2018,64,epi,6.5,SYNSP,MICRO,ROTIFER,2071.794872,37.669162,2.071794872,0.037669162,13466.66667,244.849553
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,CYCCOPE,MACRO,CYCLOPOID,22.74367289,35.39909892,0.022743673,0.035399099,2274.367289,3539.909892
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,DIACOPE,MACRO,CALANOID,216.0648924,355.6397811,0.216064892,0.355639781,21606.48924,35563.97811
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,DIYTHOM,MACRO,CYCLOPOID,170.5775467,1479.936776,0.170577547,1.479936776,17057.75467,147993.6776
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,LEOMINU,MACRO,CALANOID,5.685918222,34.50185478,0.005685918,0.034501855,568.5918222,3450.185478
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,LEOSICI,MACRO,CALANOID,8.528877333,133.8307277,0.008528877,0.133830728,852.8877333,13383.07277
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,LIMCOPE,MACRO,LIMNO,153.519792,1386.342497,0.153519792,1.386342497,15351.9792,138634.2497
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,LIMMACR,MACRO,LIMNO,17.05775467,863.7452182,0.017057755,0.863745218,1705.775467,86374.52182
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,MYSRELI,MACRO,MYSID,0.058019574,34.14973371,5.80196E-05,0.034149734,5.801957369,3414.973371
stn40_20180522_D_LG,5/22/2018,3,W,D,43.59001667,-78.01153333,181.9,8015-wz,stn40_20180522_D_LG,40,5/22/2018,153,wwc,100,SKIOREG,MACRO,CALANOID,11.37183644,106.1715762,0.011371836,0.106171576,1137.183644,10617.15762
stn40_20180620_D_LG,6/20/2018,3,W,D,43.58986667,-78.01195,181.7,8055-wz,stn40_20180620_D_LG,40,6/20/2018,153,wwc,100,BOSLONG,MACRO,BOSMINID,16.04771147,23.64183425,0.016047711,0.023641834,1604.771147,2364.183425
stn40_20180620_D_LG,6/20/2018,3,W,D,43.58986667,-78.01195,181.7,8055-wz,stn40_20180620_D_LG,40,6/20/2018,153,wwc,100,BYTLONG,MACRO,BYTH,0.249123593,16.79626525,0.000249124,0.016796265,24.91235933,1679.626525
stn40_20180620_D_LG,6/20/2018,3,W,D,43.58986667,-78.01195,181.7,8055-wz,stn40_20180620_D_LG,40,6/20/2018,153,wwc,100,CECPENG,MACRO,CERC,0.74737078,10.06692492,0.000747371,0.010066925,74.73707798,1006.692492
stn40_20180620_D_LG,6/20/2018,3,W,D,43.58986667,-78.01195,181.7,8055-wz,stn40_20180620_D_LG,40,6/20/2018,153,wwc,100,CYCCOPE,MACRO,CYCLOPOID,1973.86851,2214.515162,1.97386851,2.214515162,197386.851,221451.5162
stn40_20180620_D_LG,6/20/2018,3,W,D,43.58986667,-78.01195,181.7,8055-wz,stn40_20180620_D_LG,40,6/20/2018,153,wwc,100,DAPGALEM,MACRO,DAPHNID,224.6679605,927.5730702,0.224667961,0.92757307,22466.79605,92757.30702
